==================================================
                new log file
==================================================
config:&{InstanceID:64 Cors:{AllowAllOrigins:false AllowOrigins:[] AllowHeaders:[Authorization AccessKey X-AccessKey UserToken X-Language X-WebAppID X-App X-Action] ExposeHeaders:[] AllowCredentials:true AllowWebSockets:true} Host: Port:6043 LogLevel:info GoPoolSize:50000 RotationInterval:15s TDengine:{Host:localhost Port:6041 Username:root Password:taosdata Usessl:false} Metrics:{Cluster: Prefix:taos Database:{Name:log Options:map[buffer:64 cachemodel:both keep:90 vgroups:1]} Tables:[]} Env:{InCGroup:false} Audit:{Enable:false Database:{Name: Options:map[]}} Log:{Level:info Path:/var/log/taos RotationCount:30 RotationTime:24h0m0s RotationSize:1073741824 KeepDays:30 Compress:false ReservedDiskSize:1073741824} Transfer: FromTime:2020-01-01T00:00:00+08:00 Drop:}
version                                      3.3.6.13
03/08 12:32:00.007790 00000228 WEB INFO  QID:0x200000000000be00 finish request, status_code:200, latency:4.7764ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:32:05.105838 00000228 WEB INFO  QID:0x1000000000d9f00 finish request, status_code:200, latency:3.0208ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:32:05.106557 00000228 WEB INFO  QID:0x1000000000d9e00 finish request, status_code:200, latency:3.696ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:32:15.006971 00000228 WEB INFO  QID:0x200000000000bf00 finish request, status_code:200, latency:3.8793ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:32:29.492775 00000228 WEB INFO  QID:0x1000000000dbb00 finish request, status_code:200, latency:2.2112ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:32:30.007443 00000228 WEB INFO  QID:0x200000000000c000 finish request, status_code:200, latency:4.3067ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:32:35.129041 00000228 WEB INFO  QID:0x1000000000dc300 finish request, status_code:200, latency:2.2046ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:32:35.129579 00000228 WEB INFO  QID:0x1000000000dc200 finish request, status_code:200, latency:2.7441ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:32:45.007257 00000228 WEB INFO  QID:0x200000000000c100 finish request, status_code:200, latency:4.0896ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:33:00.022804 00000228 WEB INFO  QID:0x200000000000c200 finish request, status_code:200, latency:18.0389ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:33:00.496656 00000228 WEB INFO  QID:0x1000000000de000 finish request, status_code:200, latency:6.3204ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:33:05.163144 00000228 WEB INFO  QID:0x1000000000de600 finish request, status_code:200, latency:10.0182ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:33:05.163672 00000228 WEB INFO  QID:0x1000000000de700 finish request, status_code:200, latency:10.6608ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:33:15.007713 00000228 WEB INFO  QID:0x200000000000c300 finish request, status_code:200, latency:4.2895ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:33:30.009477 00000228 WEB INFO  QID:0x200000000000c400 finish request, status_code:200, latency:5.6813ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:33:31.493888 00000228 WEB INFO  QID:0x1000000000e0500 finish request, status_code:200, latency:3.3377ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:33:35.178298 00000228 WEB INFO  QID:0x1000000000e0b00 finish request, status_code:200, latency:3.3865ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:33:35.178865 00000228 WEB INFO  QID:0x1000000000e0a00 finish request, status_code:200, latency:3.9635ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:33:45.010153 00000228 WEB INFO  QID:0x200000000000c500 finish request, status_code:200, latency:4.7013ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:34:00.009845 00000228 WEB INFO  QID:0x200000000000c600 finish request, status_code:200, latency:6.1547ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:34:02.494919 00000228 WEB INFO  QID:0x1000000000e2a00 finish request, status_code:200, latency:3.9851ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:34:05.198996 00000228 WEB INFO  QID:0x1000000000e2f00 finish request, status_code:200, latency:2.676ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:34:05.199457 00000228 WEB INFO  QID:0x1000000000e2e00 finish request, status_code:200, latency:3.0639ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:34:15.016506 00000228 WEB INFO  QID:0x200000000000c700 finish request, status_code:200, latency:12.4393ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:34:30.012240 00000228 WEB INFO  QID:0x200000000000c800 finish request, status_code:200, latency:8.5549ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:34:33.492167 00000228 WEB INFO  QID:0x1000000000e4f00 finish request, status_code:200, latency:1.89ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:34:35.217067 00000228 WEB INFO  QID:0x1000000000e5300 finish request, status_code:200, latency:2.1459ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:34:35.217642 00000228 WEB INFO  QID:0x1000000000e5200 finish request, status_code:200, latency:2.7076ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:34:45.008130 00000228 WEB INFO  QID:0x200000000000c900 finish request, status_code:200, latency:4.8029ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:35:00.012017 00000228 WEB INFO  QID:0x200000000000ca00 finish request, status_code:200, latency:7.7065ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:35:04.493482 00000228 WEB INFO  QID:0x1000000000e7400 finish request, status_code:200, latency:3.0478ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:35:05.235448 00000228 WEB INFO  QID:0x1000000000e7700 finish request, status_code:200, latency:2.1701ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:35:05.235810 00000228 WEB INFO  QID:0x1000000000e7600 finish request, status_code:200, latency:2.5075ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:35:15.017006 00000228 WEB INFO  QID:0x200000000000cb00 finish request, status_code:200, latency:13.4454ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:35:30.007534 00000228 WEB INFO  QID:0x200000000000cc00 finish request, status_code:200, latency:5.3169ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:35:35.255597 00000228 WEB INFO  QID:0x1000000000e9a00 finish request, status_code:200, latency:2.9022ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:35:35.256046 00000228 WEB INFO  QID:0x1000000000e9900 finish request, status_code:200, latency:3.2986ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:35:35.492207 00000228 WEB INFO  QID:0x1000000000e9b00 finish request, status_code:200, latency:2.9245ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:35:45.007567 00000228 WEB INFO  QID:0x200000000000cd00 finish request, status_code:200, latency:4.2084ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:36:00.006998 00000228 WEB INFO  QID:0x200000000000ce00 finish request, status_code:200, latency:3.7557ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:36:05.290316 00000228 WEB INFO  QID:0x1000000000ebe00 finish request, status_code:200, latency:10.5105ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:36:05.292206 00000228 WEB INFO  QID:0x1000000000ebd00 finish request, status_code:200, latency:12.3761ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:36:05.500469 00000228 WEB INFO  QID:0x1000000000ebf00 finish request, status_code:200, latency:8.3556ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:36:15.010903 00000228 WEB INFO  QID:0x200000000000cf00 finish request, status_code:200, latency:7.118ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:36:30.008020 00000228 WEB INFO  QID:0x200000000000d000 finish request, status_code:200, latency:4.0408ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:36:35.300072 00000228 WEB INFO  QID:0x1000000000ee200 finish request, status_code:200, latency:2.363ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:36:35.300601 00000228 WEB INFO  QID:0x1000000000ee100 finish request, status_code:200, latency:2.8617ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:36:36.492512 00000228 WEB INFO  QID:0x1000000000ee400 finish request, status_code:200, latency:2.1631ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:36:45.008074 00000228 WEB INFO  QID:0x200000000000d100 finish request, status_code:200, latency:4.6009ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:37:00.025290 00000228 WEB INFO  QID:0x200000000000d200 finish request, status_code:200, latency:20.1805ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:37:05.320588 00000228 WEB INFO  QID:0x1000000000f0600 finish request, status_code:200, latency:1.8255ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:37:05.321108 00000228 WEB INFO  QID:0x1000000000f0500 finish request, status_code:200, latency:2.3499ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:37:07.491940 00000228 WEB INFO  QID:0x1000000000f0a00 finish request, status_code:200, latency:1.6539ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:37:15.010256 00000228 WEB INFO  QID:0x200000000000d300 finish request, status_code:200, latency:6.0525ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:37:30.008697 00000228 WEB INFO  QID:0x200000000000d400 finish request, status_code:200, latency:5.5629ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:37:35.339594 00000228 WEB INFO  QID:0x1000000000f2a00 finish request, status_code:200, latency:2.9536ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:37:35.340288 00000228 WEB INFO  QID:0x1000000000f2900 finish request, status_code:200, latency:3.6514ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:37:38.493820 00000228 WEB INFO  QID:0x1000000000f2f00 finish request, status_code:200, latency:3.3722ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:37:45.009538 00000228 WEB INFO  QID:0x200000000000d500 finish request, status_code:200, latency:5.1161ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:38:00.008887 00000228 WEB INFO  QID:0x200000000000d600 finish request, status_code:200, latency:6.4319ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:38:05.357667 00000228 WEB INFO  QID:0x1000000000f4e00 finish request, status_code:200, latency:2.0611ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:38:05.358161 00000228 WEB INFO  QID:0x1000000000f4d00 finish request, status_code:200, latency:2.4883ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:38:09.491066 00000228 WEB INFO  QID:0x1000000000f5400 finish request, status_code:200, latency:2.128ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:38:15.006950 00000228 WEB INFO  QID:0x200000000000d700 finish request, status_code:200, latency:5.4225ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:38:30.008824 00000228 WEB INFO  QID:0x200000000000d800 finish request, status_code:200, latency:5.6607ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:38:35.379481 00000228 WEB INFO  QID:0x1000000000f7100 finish request, status_code:200, latency:3.0337ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:38:35.380049 00000228 WEB INFO  QID:0x1000000000f7000 finish request, status_code:200, latency:3.6072ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:38:39.492094 00000228 WEB INFO  QID:0x1000000000f7800 finish request, status_code:200, latency:2.0254ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:38:45.008013 00000228 WEB INFO  QID:0x200000000000d900 finish request, status_code:200, latency:4.1495ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:39:00.010761 00000228 WEB INFO  QID:0x200000000000da00 finish request, status_code:200, latency:7.6187ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:39:05.400144 00000228 WEB INFO  QID:0x1000000000f9500 finish request, status_code:200, latency:3.0328ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:39:05.400928 00000228 WEB INFO  QID:0x1000000000f9400 finish request, status_code:200, latency:3.8206ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:39:10.492316 00000228 WEB INFO  QID:0x1000000000f9d00 finish request, status_code:200, latency:2.1129ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:39:15.009956 00000228 WEB INFO  QID:0x200000000000db00 finish request, status_code:200, latency:6.0593ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:39:30.006286 00000228 WEB INFO  QID:0x200000000000dc00 finish request, status_code:200, latency:4.56ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:39:35.418578 00000228 WEB INFO  QID:0x1000000000fb900 finish request, status_code:200, latency:2.9462ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:39:35.419231 00000228 WEB INFO  QID:0x1000000000fb800 finish request, status_code:200, latency:3.6494ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:39:41.491739 00000228 WEB INFO  QID:0x1000000000fc200 finish request, status_code:200, latency:2.6172ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:39:45.008291 00000228 WEB INFO  QID:0x200000000000dd00 finish request, status_code:200, latency:5.9356ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:40:00.009110 00000228 WEB INFO  QID:0x200000000000de00 finish request, status_code:200, latency:5.8933ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:40:05.446519 00000228 WEB INFO  QID:0x1000000000fdd00 finish request, status_code:200, latency:5.6994ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:40:05.448018 00000228 WEB INFO  QID:0x1000000000fdc00 finish request, status_code:200, latency:7.1213ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:40:11.492587 00000228 WEB INFO  QID:0x1000000000fe600 finish request, status_code:200, latency:3.0577ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:40:15.024544 00000228 WEB INFO  QID:0x200000000000df00 finish request, status_code:200, latency:19.0626ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:40:30.007150 00000228 WEB INFO  QID:0x200000000000e000 finish request, status_code:200, latency:3.7978ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:40:35.473110 00000228 WEB INFO  QID:0x100000000100100 finish request, status_code:200, latency:6.489ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:40:35.474543 00000228 WEB INFO  QID:0x100000000100000 finish request, status_code:200, latency:7.8344ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:40:41.492565 00000228 WEB INFO  QID:0x100000000100900 finish request, status_code:200, latency:2.2492ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:40:45.008657 00000228 WEB INFO  QID:0x200000000000e100 finish request, status_code:200, latency:4.3934ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:41:00.010310 00000228 WEB INFO  QID:0x200000000000e200 finish request, status_code:200, latency:6.8496ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:41:05.490128 00000228 WEB INFO  QID:0x100000000102400 finish request, status_code:200, latency:2.4538ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:41:05.495018 00000228 WEB INFO  QID:0x100000000102500 finish request, status_code:200, latency:7.3722ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:41:12.495521 00000228 WEB INFO  QID:0x100000000102e00 finish request, status_code:200, latency:4.9417ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:41:15.009679 00000228 WEB INFO  QID:0x200000000000e300 finish request, status_code:200, latency:5.1981ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:41:30.007839 00000228 WEB INFO  QID:0x200000000000e400 finish request, status_code:200, latency:4.3623ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:41:35.513022 00000228 WEB INFO  QID:0x100000000104900 finish request, status_code:200, latency:2.2161ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:41:35.513438 00000228 WEB INFO  QID:0x100000000104800 finish request, status_code:200, latency:2.6519ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
