03/07 00:00:02.058779 00000337 WEB INFO  QID:0x1000000009e3400 finish request, status_code:200, latency:8.4982ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:01:17.716825 00000337 WEB INFO  QID:0x20000000000d8300 finish request, status_code:200, latency:4.5997ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:01:29.243159 00000337 WEB INFO  QID:0x100000000f2c600 finish request, status_code:200, latency:8.5943ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:01:29.245055 00000337 WEB INFO  QID:0x100000000f2c500 finish request, status_code:200, latency:10.3712ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:01:32.716945 00000337 WEB INFO  QID:0x20000000000d8400 finish request, status_code:200, latency:4.4934ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:01:46.059052 00000337 WEB INFO  QID:0x100000000f2da00 finish request, status_code:200, latency:9.001ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:01:47.733266 00000337 WEB INFO  QID:0x20000000000d8500 finish request, status_code:200, latency:18.5332ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:01:59.276647 00000337 WEB INFO  QID:0x100000000f2ea00 finish request, status_code:200, latency:8.3232ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:01:59.278758 00000337 WEB INFO  QID:0x100000000f2e900 finish request, status_code:200, latency:10.4007ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:02:02.735656 00000337 WEB INFO  QID:0x20000000000d8600 finish request, status_code:200, latency:20.6605ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:02:17.059111 00000337 WEB INFO  QID:0x100000000f2ff00 finish request, status_code:200, latency:8.8724ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:02:17.734151 00000337 WEB INFO  QID:0x20000000000d8700 finish request, status_code:200, latency:19.3572ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:02:29.311601 00000337 WEB INFO  QID:0x100000000f30e00 finish request, status_code:200, latency:9.6806ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:02:29.314439 00000337 WEB INFO  QID:0x100000000f30d00 finish request, status_code:200, latency:12.4402ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:02:32.735994 00000337 WEB INFO  QID:0x20000000000d8800 finish request, status_code:200, latency:20.7765ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:02:47.735240 00000337 WEB INFO  QID:0x20000000000d8900 finish request, status_code:200, latency:20.9186ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:02:48.054463 00000337 WEB INFO  QID:0x100000000f32400 finish request, status_code:200, latency:5.1484ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:02:59.343634 00000337 WEB INFO  QID:0x100000000f33200 finish request, status_code:200, latency:8.2749ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:02:59.345769 00000337 WEB INFO  QID:0x100000000f33100 finish request, status_code:200, latency:10.2981ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:03:02.735084 00000337 WEB INFO  QID:0x20000000000d8a00 finish request, status_code:200, latency:20.8465ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:03:17.732848 00000337 WEB INFO  QID:0x20000000000d8b00 finish request, status_code:200, latency:19.1762ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:03:19.054280 00000337 WEB INFO  QID:0x100000000f34900 finish request, status_code:200, latency:5.4688ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:03:29.374249 00000337 WEB INFO  QID:0x100000000f35600 finish request, status_code:200, latency:7.9744ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:03:29.376476 00000337 WEB INFO  QID:0x100000000f35500 finish request, status_code:200, latency:10.0941ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:03:32.726830 00000337 WEB INFO  QID:0x20000000000d8c00 finish request, status_code:200, latency:13.143ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:03:47.732850 00000337 WEB INFO  QID:0x20000000000d8d00 finish request, status_code:200, latency:18.3018ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:03:50.054815 00000337 WEB INFO  QID:0x100000000f36e00 finish request, status_code:200, latency:5.644ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:03:59.397074 00000337 WEB INFO  QID:0x100000000f37a00 finish request, status_code:200, latency:2.7337ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:03:59.397909 00000337 WEB INFO  QID:0x100000000f37900 finish request, status_code:200, latency:3.5569ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:04:02.717655 00000337 WEB INFO  QID:0x20000000000d8e00 finish request, status_code:200, latency:4.9605ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:04:17.733853 00000337 WEB INFO  QID:0x20000000000d8f00 finish request, status_code:200, latency:19.183ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:04:21.050150 00000337 WEB INFO  QID:0x100000000f39300 finish request, status_code:200, latency:2.0267ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:04:29.429466 00000337 WEB INFO  QID:0x100000000f39e00 finish request, status_code:200, latency:6.3093ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:04:29.430766 00000337 WEB INFO  QID:0x100000000f39d00 finish request, status_code:200, latency:7.5776ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:04:32.734199 00000337 WEB INFO  QID:0x20000000000d9000 finish request, status_code:200, latency:20.6852ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:04:47.735017 00000337 WEB INFO  QID:0x20000000000d9100 finish request, status_code:200, latency:21.9822ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:04:52.058457 00000337 WEB INFO  QID:0x100000000f3b700 finish request, status_code:200, latency:9.1834ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:04:59.463125 00000337 WEB INFO  QID:0x100000000f3c200 finish request, status_code:200, latency:8.5736ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:04:59.465549 00000337 WEB INFO  QID:0x100000000f3c100 finish request, status_code:200, latency:10.8761ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:05:02.721685 00000337 WEB INFO  QID:0x20000000000d9200 finish request, status_code:200, latency:9.616ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:05:17.720214 00000337 WEB INFO  QID:0x20000000000d9300 finish request, status_code:200, latency:7.7515ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:05:23.053332 00000337 WEB INFO  QID:0x100000000f3dd00 finish request, status_code:200, latency:4.8157ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:05:29.494220 00000337 WEB INFO  QID:0x100000000f3e600 finish request, status_code:200, latency:8.4135ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:05:29.496479 00000337 WEB INFO  QID:0x100000000f3e500 finish request, status_code:200, latency:10.4447ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:05:32.735130 00000337 WEB INFO  QID:0x20000000000d9400 finish request, status_code:200, latency:20.5596ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:05:47.719546 00000337 WEB INFO  QID:0x20000000000d9500 finish request, status_code:200, latency:6.7208ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:05:54.054448 00000337 WEB INFO  QID:0x100000000f40200 finish request, status_code:200, latency:5.3502ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:05:59.526721 00000337 WEB INFO  QID:0x100000000f40a00 finish request, status_code:200, latency:8.2801ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:05:59.529264 00000337 WEB INFO  QID:0x100000000f40900 finish request, status_code:200, latency:10.8026ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:06:02.734345 00000337 WEB INFO  QID:0x20000000000d9600 finish request, status_code:200, latency:20.0499ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:06:17.717326 00000337 WEB INFO  QID:0x20000000000d9700 finish request, status_code:200, latency:4.1239ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:06:25.051783 00000337 WEB INFO  QID:0x100000000f42700 finish request, status_code:200, latency:3.3486ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:06:29.555010 00000337 WEB INFO  QID:0x100000000f42e00 finish request, status_code:200, latency:7.6518ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:06:29.556446 00000337 WEB INFO  QID:0x100000000f42d00 finish request, status_code:200, latency:9.0284ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:06:32.717393 00000337 WEB INFO  QID:0x20000000000d9800 finish request, status_code:200, latency:4.4977ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:06:47.720998 00000337 WEB INFO  QID:0x20000000000d9900 finish request, status_code:200, latency:7.4458ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:06:56.055260 00000337 WEB INFO  QID:0x100000000f44c00 finish request, status_code:200, latency:5.9927ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:06:59.587221 00000337 WEB INFO  QID:0x100000000f45200 finish request, status_code:200, latency:7.1025ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:06:59.589178 00000337 WEB INFO  QID:0x100000000f45100 finish request, status_code:200, latency:8.8468ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:07:02.736148 00000337 WEB INFO  QID:0x20000000000d9a00 finish request, status_code:200, latency:21.3877ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:07:17.729685 00000337 WEB INFO  QID:0x20000000000d9b00 finish request, status_code:200, latency:16.9578ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:07:27.058486 00000337 WEB INFO  QID:0x100000000f47100 finish request, status_code:200, latency:9.4746ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:07:29.618515 00000337 WEB INFO  QID:0x100000000f47600 finish request, status_code:200, latency:7.7759ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:07:29.620949 00000337 WEB INFO  QID:0x100000000f47500 finish request, status_code:200, latency:10.2463ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:07:32.732122 00000337 WEB INFO  QID:0x20000000000d9c00 finish request, status_code:200, latency:19.5978ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:07:47.738827 00000337 WEB INFO  QID:0x20000000000d9d00 finish request, status_code:200, latency:25.429ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:07:58.051994 00000337 WEB INFO  QID:0x100000000f49600 finish request, status_code:200, latency:3.8914ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:07:59.654555 00000337 WEB INFO  QID:0x100000000f49a00 finish request, status_code:200, latency:8.5422ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:07:59.657244 00000337 WEB INFO  QID:0x100000000f49900 finish request, status_code:200, latency:11.107ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:08:02.733323 00000337 WEB INFO  QID:0x20000000000d9e00 finish request, status_code:200, latency:19.2237ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:08:17.726263 00000337 WEB INFO  QID:0x20000000000d9f00 finish request, status_code:200, latency:13.0786ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:08:29.056610 00000337 WEB INFO  QID:0x100000000f4bb00 finish request, status_code:200, latency:7.2345ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:08:29.689465 00000337 WEB INFO  QID:0x100000000f4be00 finish request, status_code:200, latency:11.1068ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:08:29.691650 00000337 WEB INFO  QID:0x100000000f4bd00 finish request, status_code:200, latency:13.1844ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:08:32.735469 00000337 WEB INFO  QID:0x20000000000da000 finish request, status_code:200, latency:22.2492ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:08:47.735248 00000337 WEB INFO  QID:0x20000000000da100 finish request, status_code:200, latency:19.7875ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:08:59.721534 00000337 WEB INFO  QID:0x100000000f4e100 finish request, status_code:200, latency:9.0799ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:08:59.723613 00000337 WEB INFO  QID:0x100000000f4e000 finish request, status_code:200, latency:11.0642ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:09:00.049962 00000337 WEB INFO  QID:0x100000000f4e200 finish request, status_code:200, latency:1.8974ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:09:02.738213 00000337 WEB INFO  QID:0x20000000000da200 finish request, status_code:200, latency:23.9877ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:09:17.728474 00000337 WEB INFO  QID:0x20000000000da300 finish request, status_code:200, latency:15.1383ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:09:29.750953 00000337 WEB INFO  QID:0x100000000f50500 finish request, status_code:200, latency:8.2721ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:09:29.752957 00000337 WEB INFO  QID:0x100000000f50400 finish request, status_code:200, latency:10.2018ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:09:31.052826 00000337 WEB INFO  QID:0x100000000f50700 finish request, status_code:200, latency:4.4537ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:09:32.716970 00000337 WEB INFO  QID:0x20000000000da400 finish request, status_code:200, latency:4.1303ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:09:47.732155 00000337 WEB INFO  QID:0x20000000000da500 finish request, status_code:200, latency:17.5613ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:09:59.770761 00000337 WEB INFO  QID:0x100000000f52900 finish request, status_code:200, latency:2.1046ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:09:59.771345 00000337 WEB INFO  QID:0x100000000f52800 finish request, status_code:200, latency:2.6602ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:10:02.055303 00000337 WEB INFO  QID:0x100000000f52c00 finish request, status_code:200, latency:6.2026ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:10:02.728245 00000337 WEB INFO  QID:0x20000000000da600 finish request, status_code:200, latency:15.6456ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:10:17.717525 00000337 WEB INFO  QID:0x20000000000da700 finish request, status_code:200, latency:4.3225ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:10:29.793189 00000337 WEB INFO  QID:0x100000000f54d00 finish request, status_code:200, latency:2.4172ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:10:29.793634 00000337 WEB INFO  QID:0x100000000f54c00 finish request, status_code:200, latency:2.8385ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:10:32.736667 00000337 WEB INFO  QID:0x20000000000da800 finish request, status_code:200, latency:21.6533ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:10:33.055175 00000337 WEB INFO  QID:0x100000000f55100 finish request, status_code:200, latency:5.9083ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:10:47.734167 00000337 WEB INFO  QID:0x20000000000da900 finish request, status_code:200, latency:19.6367ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:10:59.831366 00000337 WEB INFO  QID:0x100000000f57100 finish request, status_code:200, latency:8.5424ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:10:59.833925 00000337 WEB INFO  QID:0x100000000f57000 finish request, status_code:200, latency:11.0785ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:11:02.734486 00000337 WEB INFO  QID:0x20000000000daa00 finish request, status_code:200, latency:20.8517ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:11:04.055783 00000337 WEB INFO  QID:0x100000000f57700 finish request, status_code:200, latency:6.5791ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:11:17.733292 00000337 WEB INFO  QID:0x20000000000dab00 finish request, status_code:200, latency:19.4358ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:11:29.859170 00000337 WEB INFO  QID:0x100000000f59400 finish request, status_code:200, latency:5.9411ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:11:29.860525 00000337 WEB INFO  QID:0x100000000f59300 finish request, status_code:200, latency:7.2303ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:11:32.722588 00000337 WEB INFO  QID:0x20000000000dac00 finish request, status_code:200, latency:9.5584ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:11:35.054807 00000337 WEB INFO  QID:0x100000000f59c00 finish request, status_code:200, latency:5.988ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:11:47.733656 00000337 WEB INFO  QID:0x20000000000dad00 finish request, status_code:200, latency:18.7955ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:11:59.893925 00000337 WEB INFO  QID:0x100000000f5b800 finish request, status_code:200, latency:7.8276ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:11:59.895974 00000337 WEB INFO  QID:0x100000000f5b700 finish request, status_code:200, latency:9.7676ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:12:02.723998 00000337 WEB INFO  QID:0x20000000000dae00 finish request, status_code:200, latency:11.6244ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:12:06.054764 00000337 WEB INFO  QID:0x100000000f5c100 finish request, status_code:200, latency:5.4351ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:12:17.717787 00000337 WEB INFO  QID:0x20000000000daf00 finish request, status_code:200, latency:4.6571ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:12:29.922044 00000337 WEB INFO  QID:0x100000000f5dc00 finish request, status_code:200, latency:6.4377ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:12:29.923694 00000337 WEB INFO  QID:0x100000000f5db00 finish request, status_code:200, latency:8.0479ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:12:32.721559 00000337 WEB INFO  QID:0x20000000000db000 finish request, status_code:200, latency:7.7747ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:12:37.050188 00000337 WEB INFO  QID:0x100000000f5e600 finish request, status_code:200, latency:1.9953ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:12:47.731023 00000337 WEB INFO  QID:0x20000000000db100 finish request, status_code:200, latency:16.5649ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:12:59.948947 00000337 WEB INFO  QID:0x100000000f60000 finish request, status_code:200, latency:4.7251ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:12:59.950217 00000337 WEB INFO  QID:0x100000000f5ff00 finish request, status_code:200, latency:5.9634ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:13:02.734240 00000337 WEB INFO  QID:0x20000000000db200 finish request, status_code:200, latency:21.2024ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:13:08.059679 00000337 WEB INFO  QID:0x100000000f60a00 finish request, status_code:200, latency:9.4819ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:13:17.733870 00000337 WEB INFO  QID:0x20000000000db300 finish request, status_code:200, latency:18.7373ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:13:29.987686 00000337 WEB INFO  QID:0x100000000f62400 finish request, status_code:200, latency:9.2067ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:13:29.990377 00000337 WEB INFO  QID:0x100000000f62300 finish request, status_code:200, latency:11.8615ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:13:32.730449 00000337 WEB INFO  QID:0x20000000000db400 finish request, status_code:200, latency:14.9165ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:13:39.060190 00000337 WEB INFO  QID:0x100000000f62f00 finish request, status_code:200, latency:9.3943ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:13:47.728383 00000337 WEB INFO  QID:0x20000000000db500 finish request, status_code:200, latency:14.7791ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:14:00.010032 00000337 WEB INFO  QID:0x100000000f64800 finish request, status_code:200, latency:3.9252ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:14:00.011233 00000337 WEB INFO  QID:0x100000000f64700 finish request, status_code:200, latency:5.0858ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:14:02.723127 00000337 WEB INFO  QID:0x20000000000db600 finish request, status_code:200, latency:9.4665ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:14:10.051395 00000337 WEB INFO  QID:0x100000000f65400 finish request, status_code:200, latency:3.0792ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:14:17.734746 00000337 WEB INFO  QID:0x20000000000db700 finish request, status_code:200, latency:19.8133ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:14:30.037954 00000337 WEB INFO  QID:0x100000000f66c00 finish request, status_code:200, latency:2.9438ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:14:30.038602 00000337 WEB INFO  QID:0x100000000f66b00 finish request, status_code:200, latency:3.587ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:14:32.734881 00000337 WEB INFO  QID:0x20000000000db800 finish request, status_code:200, latency:20.9332ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:14:41.055388 00000337 WEB INFO  QID:0x100000000f67900 finish request, status_code:200, latency:6.0677ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:14:47.738375 00000337 WEB INFO  QID:0x20000000000db900 finish request, status_code:200, latency:23.2459ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:15:00.065645 00000337 WEB INFO  QID:0x100000000f69000 finish request, status_code:200, latency:2.3612ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:15:00.066281 00000337 WEB INFO  QID:0x100000000f68f00 finish request, status_code:200, latency:2.9805ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:15:02.734227 00000337 WEB INFO  QID:0x20000000000dba00 finish request, status_code:200, latency:19.5486ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:15:12.058594 00000337 WEB INFO  QID:0x100000000f69e00 finish request, status_code:200, latency:8.4512ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:15:17.723603 00000337 WEB INFO  QID:0x20000000000dbb00 finish request, status_code:200, latency:10.5377ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:15:30.100906 00000337 WEB INFO  QID:0x100000000f6b400 finish request, status_code:200, latency:7.8704ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:15:30.102951 00000337 WEB INFO  QID:0x100000000f6b300 finish request, status_code:200, latency:9.7846ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:15:32.731931 00000337 WEB INFO  QID:0x20000000000dbc00 finish request, status_code:200, latency:18.6953ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:15:43.053630 00000337 WEB INFO  QID:0x100000000f6c300 finish request, status_code:200, latency:5.6285ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:15:47.732576 00000337 WEB INFO  QID:0x20000000000dbd00 finish request, status_code:200, latency:18.6532ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:16:00.123699 00000337 WEB INFO  QID:0x100000000f6d800 finish request, status_code:200, latency:2.0718ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:16:00.124303 00000337 WEB INFO  QID:0x100000000f6d700 finish request, status_code:200, latency:2.679ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:16:02.728910 00000337 WEB INFO  QID:0x20000000000dbe00 finish request, status_code:200, latency:15.1828ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:16:14.057308 00000337 WEB INFO  QID:0x100000000f6e800 finish request, status_code:200, latency:7.3847ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:16:17.728389 00000337 WEB INFO  QID:0x20000000000dbf00 finish request, status_code:200, latency:14.6476ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:16:30.149549 00000337 WEB INFO  QID:0x100000000f6fc00 finish request, status_code:200, latency:2.4471ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:16:30.150052 00000337 WEB INFO  QID:0x100000000f6fb00 finish request, status_code:200, latency:2.9491ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:16:32.735413 00000337 WEB INFO  QID:0x20000000000dc000 finish request, status_code:200, latency:21.3933ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:16:45.059146 00000337 WEB INFO  QID:0x100000000f70e00 finish request, status_code:200, latency:9.0184ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:16:47.736012 00000337 WEB INFO  QID:0x20000000000dc100 finish request, status_code:200, latency:21.476ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:17:00.188227 00000337 WEB INFO  QID:0x100000000f72000 finish request, status_code:200, latency:8.6061ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:17:00.189982 00000337 WEB INFO  QID:0x100000000f71f00 finish request, status_code:200, latency:10.2793ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:17:02.726506 00000337 WEB INFO  QID:0x20000000000dc200 finish request, status_code:200, latency:13.1336ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:17:16.059265 00000337 WEB INFO  QID:0x100000000f73300 finish request, status_code:200, latency:8.9304ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:17:17.732927 00000337 WEB INFO  QID:0x20000000000dc300 finish request, status_code:200, latency:18.7726ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 05:17:30.219567 00000337 WEB INFO  QID:0x100000000f74400 finish request, status_code:200, latency:8.5107ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 05:17:30.224934 00000337 WEB INFO  QID:0x100000000f74300 finish request, status_code:200, latency:13.9711ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 05:17:32.717328 00000337 WEB INFO  QID:0x20000000000dc400 finish request, status_code:200, latency:4.756ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
